date,customer_id,region,product_id,feedback,sentiment,category
2026-06-21,C01166,East,P002,"Works exactly as described, would buy again.",positive,product_quality
2026-06-21,C01167,East,P004,Great value for the price.,positive,product_quality
2026-06-21,C01168,West,P003,Not as described on the listing.,negative,customer_support
2026-06-21,C01169,West,P003,Really happy with the product quality.,positive,product_quality
2026-06-22,C01170,South,P001,Fast setup and easy to use.,positive,product_quality
2026-06-22,C01171,East,P003,Really happy with the product quality.,positive,product_quality
2026-06-22,C01172,West,P001,Fast setup and easy to use.,positive,product_quality
2026-06-22,C01173,West,P004,"Works exactly as described, would buy again.",positive,product_quality
2026-06-23,C01174,East,P003,Really happy with the product quality.,positive,product_quality
2026-06-23,C01175,East,P004,"Works exactly as described, would buy again.",positive,product_quality
2026-06-23,C01176,West,P002,"It's okay, does what it says.",neutral,pricing
2026-06-23,C01177,West,P002,Product stopped working after a week.,negative,packaging
2026-06-23,C01178,West,P004,Customer support was slow to respond.,negative,packaging
2026-06-24,C01179,East,P004,"It's okay, does what it says.",neutral,pricing
2026-06-24,C01180,West,P003,Fast setup and easy to use.,positive,product_quality
2026-06-24,C01181,West,P001,Customer support was slow to respond.,negative,packaging
2026-06-24,C01182,West,P002,"It's okay, does what it says.",neutral,packaging
2026-06-24,C01183,West,P003,Packaging could be better.,neutral,customer_support
2026-06-24,C01184,West,P004,Fast setup and easy to use.,positive,product_quality
2026-06-25,C01185,East,P004,"Works exactly as described, would buy again.",positive,product_quality
2026-06-25,C01186,East,P001,"Average experience, nothing special.",neutral,packaging
2026-06-25,C01187,East,P001,Really happy with the product quality.,positive,product_quality
2026-06-25,C01188,West,P003,Really happy with the product quality.,positive,product_quality
2026-06-25,C01189,West,P002,Really happy with the product quality.,positive,product_quality
2026-06-25,C01190,West,P002,"Works exactly as described, would buy again.",positive,product_quality
2026-06-26,C01191,North,P001,Product stopped working after a week.,negative,customer_support
2026-06-26,C01192,South,P003,Really happy with the product quality.,positive,product_quality
2026-06-26,C01193,East,P001,Really happy with the product quality.,positive,product_quality
2026-06-26,C01194,East,P003,Fast setup and easy to use.,positive,product_quality
2026-06-26,C01195,West,P001,"It's okay, does what it says.",neutral,packaging
2026-06-27,C01196,North,P001,Packaging could be better.,neutral,packaging
2026-06-27,C01197,East,P004,"Works exactly as described, would buy again.",positive,product_quality
2026-06-27,C01198,East,P001,Great value for the price.,positive,product_quality
2026-06-27,C01199,East,P001,Packaging could be better.,neutral,pricing
2026-06-27,C01200,West,P003,Fast setup and easy to use.,positive,product_quality
2026-06-27,C01201,West,P001,Fast setup and easy to use.,positive,product_quality
2026-06-27,C01202,West,P001,Fast setup and easy to use.,positive,product_quality
2026-06-28,C01203,South,P002,Great value for the price.,positive,product_quality
2026-06-28,C01204,South,P001,Great value for the price.,positive,product_quality
2026-06-28,C01205,South,P001,Product stopped working after a week.,negative,product_quality
2026-06-28,C01206,South,P003,"Works exactly as described, would buy again.",positive,product_quality
2026-06-28,C01207,East,P003,"Average experience, nothing special.",neutral,packaging
2026-06-28,C01208,East,P002,Great value for the price.,positive,product_quality
2026-06-28,C01209,West,P003,"Works exactly as described, would buy again.",positive,product_quality
2026-06-29,C01210,South,P003,Fast setup and easy to use.,positive,product_quality
2026-06-29,C01211,East,P001,"It's okay, does what it says.",neutral,packaging
2026-06-29,C01212,West,P002,Not as described on the listing.,negative,pricing
2026-06-30,C01213,North,P002,Product stopped working after a week.,negative,packaging
2026-06-30,C01214,North,P004,Fast setup and easy to use.,positive,product_quality
2026-06-30,C01215,South,P002,Product stopped working after a week.,negative,packaging
2026-06-30,C01216,South,P002,Really happy with the product quality.,positive,product_quality
2026-06-30,C01217,West,P004,Great value for the price.,positive,product_quality
2026-07-01,C01218,North,P003,Fast setup and easy to use.,positive,product_quality
2026-07-01,C01219,North,P001,Really happy with the product quality.,positive,product_quality
2026-07-01,C01220,North,P002,"It's okay, does what it says.",neutral,product_quality
2026-07-01,C01221,East,P001,Fast setup and easy to use.,positive,product_quality
2026-07-02,C01222,North,P002,Packaging could be better.,neutral,pricing
2026-07-02,C01223,North,P002,"It's okay, does what it says.",neutral,customer_support
2026-07-02,C01224,North,P001,"Works exactly as described, would buy again.",positive,product_quality
2026-07-02,C01225,South,P003,"Works exactly as described, would buy again.",positive,product_quality
2026-07-02,C01226,South,P001,Not as described on the listing.,negative,customer_support
2026-07-02,C01227,South,P002,Really happy with the product quality.,positive,product_quality
2026-07-02,C01228,West,P003,Packaging could be better.,neutral,pricing
2026-07-02,C01229,West,P003,Really happy with the product quality.,positive,product_quality
2026-07-03,C01230,North,P003,"Works exactly as described, would buy again.",positive,product_quality
2026-07-03,C01231,North,P002,Really happy with the product quality.,positive,product_quality
2026-07-03,C01232,South,P002,"Average experience, nothing special.",neutral,product_quality
2026-07-03,C01233,West,P003,Great value for the price.,positive,product_quality
2026-07-04,C01234,North,P004,Really happy with the product quality.,positive,product_quality
2026-07-04,C01235,South,P003,Fast setup and easy to use.,positive,product_quality
2026-07-04,C01236,East,P001,Customer support was slow to respond.,negative,pricing
2026-07-04,C01237,East,P003,Really happy with the product quality.,positive,product_quality
2026-07-04,C01238,West,P002,Great value for the price.,positive,product_quality
2026-07-05,C01239,North,P001,Really happy with the product quality.,positive,product_quality
2026-07-05,C01240,North,P001,Customer support was slow to respond.,negative,product_quality
2026-07-05,C01241,North,P002,Not as described on the listing.,negative,pricing
2026-07-05,C01242,South,P004,Great value for the price.,positive,product_quality
2026-07-05,C01243,South,P001,Really happy with the product quality.,positive,product_quality
2026-07-05,C01244,West,P004,Packaging could be better.,neutral,product_quality
2026-07-05,C01245,West,P004,Packaging could be better.,neutral,customer_support
